Date,Close,High,Low,Open,Volume
22-09-2016,127.5699997,128.1999969,127.5,127.5699997,15188000
23-09-2016,127.6500015,127.8600006,127.4300003,127.5999985,7702300
26-09-2016,127.5500031,128.0399933,127.4199982,127.9599991,5842700
27-09-2016,126.6200027,126.9000015,126.3399963,126.8600006,6220700
28-09-2016,126.2200012,126.4000015,125.7300034,126.25,6757700
29-09-2016,126.0699997,126.3399963,125.5400009,125.8399963,7448400
30-09-2016,125.6399994,126.5500031,125.2399979,126.5199966,11204300
03-10-2016,125.3199997,125.4599991,124.9000015,125.3199997,9044100
04-10-2016,120.9700012,123.1800003,120.8600006,123.1600037,24372700
05-10-2016,120.7799988,121.5899963,120.4000015,121.3300018,14718100
06-10-2016,119.6600037,119.9800034,119.2399979,119.6900024,17917700
07-10-2016,119.7399979,120.5800018,118.4199982,120.4899979,17907300
10-10-2016,120.1600037,120.4199982,119.7399979,119.7399979,4514400
11-10-2016,119.5500031,120.1600037,119.5299988,119.9199982,6065300
12-10-2016,119.7399979,120.0699997,119.2900009,119.7200012,4848600
13-10-2016,120.0299988,120.4199982,119.8000031,120,7184600
14-10-2016,119.3600006,120.1600037,119.2900009,119.3700027,6577300
17-10-2016,119.6800003,119.9199982,119.5800018,119.6999969,4777900
18-10-2016,120.4199982,120.6399994,119.8199997,120.0800018,4919700
19-10-2016,121.1100006,121.4599991,120.8899994,121.1299973,6019800
20-10-2016,120.7399979,121.5899963,120.6299973,121.3899994,6496700
21-10-2016,120.8300018,120.9300003,120.5500031,120.9000015,6707800
24-10-2016,120.5599976,121.3000031,120.1600037,121.2799988,5481100
25-10-2016,121.4700012,121.7600021,120.8600006,120.8899994,6141100
26-10-2016,120.7900009,121.5299988,120.6100006,121.3700027,3905900
27-10-2016,121.0100021,121.1800003,120.75,121.1100006,4336000
28-10-2016,121.5800018,122.4800034,120.8099976,121.1999969,11639900
31-10-2016,121.9400024,122,121.2300034,121.5100021,7722100
01-11-2016,122.7300034,123.2099991,122.5699997,122.8000031,13384300
02-11-2016,123.6399994,124.7600021,123.5599976,123.7600021,15692400
03-11-2016,124.3000031,124.3300018,123.3499985,123.3600006,10093100
04-11-2016,124.3899994,124.5400009,124.0400009,124.4000015,8594600
07-11-2016,122.1500015,122.7099991,121.8799973,122.6600037,10015000
08-11-2016,121.6399994,123.0899963,121.3600006,122.1200027,9480600
09-11-2016,121.5599976,124.3499985,121.1100006,124.3000031,18236500
10-11-2016,119.75,121.5400009,119.3799973,121.5199966,22268000
11-11-2016,117.0999985,119.6900024,116.2300034,119.6500015,20381800
14-11-2016,116.1100006,117.1399994,115.4899979,116.1200027,20729400
15-11-2016,117.1200027,117.2399979,116.2900009,116.4599991,9348600
16-11-2016,116.7699966,117.2699966,116.5800018,117.2699966,5486100
17-11-2016,116.1699982,117.2200012,115.4400024,116.9100037,10342300
18-11-2016,115.1500015,115.7699966,114.9599991,115.5199966,10444300
21-11-2016,115.5800018,115.9400024,115.2900009,115.7200012,6654200
22-11-2016,115.5400009,115.7900009,114.9800034,115.7200012,6391900
23-11-2016,113.25,113.8799973,112.6500015,113.8700027,20982100
25-11-2016,112.6100006,113.5100021,112.3499985,113.4199982,5345900
28-11-2016,113.8000031,113.8399963,112.7699966,113.2300034,5655400
29-11-2016,113.2699966,113.4800034,112.6900024,112.7600021,7438600
30-11-2016,111.75,112.7900009,111.5,112.6900024,10925500
01-12-2016,111.5400009,111.9899979,110.6299973,111.1100006,10237000
02-12-2016,112.1399994,112.3199997,111.7799988,111.8899994,7416500
05-12-2016,111.5400009,112.1100006,110.3099976,111.1500015,10187900
06-12-2016,111.4300003,112.0299988,111.1900024,111.6900024,5533700
07-12-2016,111.8300018,112.5,111.7699966,112.1299973,4901800
08-12-2016,111.5699997,111.8700027,111.4599991,111.7200012,5977800
09-12-2016,110.4000015,111.25,110.1900024,111.1800003,10507700
12-12-2016,110.8199997,111.1100006,110.2699966,110.5899963,6156700
13-12-2016,110.4499969,110.7900009,110.0599976,110.5699997,7961600
14-12-2016,108.8300018,110.9800034,108.5199966,110.9499969,12933600
15-12-2016,107.3399963,107.9899979,107,107.8499985,14427500
16-12-2016,108.0500031,108.7799988,107.4800034,107.9499969,10602800
19-12-2016,108.5899963,108.8799973,108.3399963,108.5999985,5339100
20-12-2016,107.7900009,108,107.2900009,107.4700012,7321100
21-12-2016,107.8499985,108.3099976,107.6800003,108.25,5188700
22-12-2016,107.5899963,108.0999985,107.4899979,107.6800003,4942800
23-12-2016,107.9300003,108.25,107.8000031,107.8399963,5012200
27-12-2016,108.5599976,108.6699982,108.2399979,108.6100006,3685500
28-12-2016,108.8600006,108.9100037,108.2900009,108.4000015,5091200
29-12-2016,110.2900009,110.5299988,109.1600037,109.2300034,7563900
30-12-2016,109.6100006,110.6200027,109.5299988,110.3799973,8873700
03-01-2017,110.4700012,111,109.3700027,109.6200027,7527400
04-01-2017,110.8600006,111.2200012,110.6100006,111.0599976,4904100
05-01-2017,112.5800018,112.9400024,112.0699997,112.1600037,9606800
06-01-2017,111.75,112.3799973,111.5699997,111.8099976,7686100
09-01-2017,112.6699982,113.0400009,112.1800003,112.3899994,5674600
10-01-2017,113.1500015,113.4499969,112.6399994,112.9400024,6093400
11-01-2017,113.5,114.1900024,112.1699982,112.8700027,9918700
12-01-2017,113.9100037,114.9300003,113.8099976,114.5199966,8457300
13-01-2017,114.2099991,114.3099976,113.1900024,113.6500015,7261500
17-01-2017,115.8499985,115.9599991,115.5,115.8899994,9142400
18-01-2017,114.8700027,115.9199982,114.5599976,115.7399979,6498100
19-01-2017,114.7699966,114.9599991,113.9400024,114.3199997,6437000
20-01-2017,115.0500031,115.7600021,114.3199997,114.6500015,12261500
23-01-2017,115.7900009,116.1699982,115.1999969,115.5100021,6373100
24-01-2017,115.2699966,116.0199966,114.9400024,115.6900024,5798800
25-01-2017,114.3199997,114.4400024,113.6800003,114.1399994,6697500
26-01-2017,113.2600021,113.5100021,112.8300018,113.2399979,5390500
27-01-2017,113.4899979,113.5500031,112.8099976,112.9300003,6706600
30-01-2017,113.9700012,114.3000031,113.5400009,113.6100006,7687800
31-01-2017,115.5500031,115.8199997,115.1800003,115.2699966,10421900
01-02-2017,115.1999969,115.4499969,114.1399994,114.6600037,6932900
02-02-2017,115.8399963,116.5699997,115.6299973,116.2600021,7189500
03-02-2017,116.1299973,116.3700027,115.7099991,115.7300034,9455500
06-02-2017,117.6999969,117.7399979,116.7399979,117.0699997,8547800
07-02-2017,117.4599991,117.7399979,117.1999969,117.3099976,8621000
08-02-2017,118.1900024,118.5899963,117.8099976,118.0899963,9633400
09-02-2017,117.2900009,118.5800018,117.1999969,118.1900024,8177200
10-02-2017,117.5999985,117.8600006,116.6699982,116.6800003,9072100
13-02-2017,116.8000031,116.9499969,116.1500015,116.7300034,7354900
14-02-2017,116.9300003,117.5599976,116.3799973,117.5100021,6927800
15-02-2017,117.4499969,117.4800034,116.25,116.3300018,7088400
16-02-2017,118.0800018,118.3499985,117.8300018,117.9300003,6378700
17-02-2017,117.6800003,118.4000015,117.6200027,118.1900024,7338100
21-02-2017,117.75,118,116.7699966,117.0400009,6166900
22-02-2017,117.9100037,118.0199966,117.2399979,117.8600006,6057200
23-02-2017,118.9400024,119.1600037,118.6800003,118.7600021,7523300
24-02-2017,119.6999969,119.8799973,119.25,119.7399979,9809000
27-02-2017,119.1200027,120.4000015,119.1200027,119.7300034,9263500
28-02-2017,119.2300034,119.8399963,118.8199997,119.7099991,8727800
01-03-2017,119.0599976,119.1200027,117.9499969,117.9800034,8679600
02-03-2017,117.5800018,118.3399963,117.2300034,117.7600021,10986300
03-03-2017,117.5100021,117.7300034,116.4400024,116.9499969,10665800
06-03-2017,116.7200012,117.3499985,116.6299973,117.3499985,4883500
07-03-2017,115.7799988,116.25,115.6200027,116.1299973,6846300
08-03-2017,115.0599976,115.3600006,114.9499969,114.9899979,7620900
09-03-2017,114.4700012,115.0299988,114.4100037,114.7799988,6410900
10-03-2017,114.7200012,114.7300034,114.1299973,114.4499969,7929500
13-03-2017,114.7399979,114.9100037,114.5100021,114.6299973,5807400
14-03-2017,114.1200027,115.0100021,114.0299988,114.5400009,5301800
15-03-2017,116.25,116.25,114.0199966,114.2900009,13524100
16-03-2017,116.7300034,117.2900009,116.6900024,117.2699966,9322000
17-03-2017,116.9899979,117.2699966,116.9100037,117.0400009,4683000
20-03-2017,117.5100021,117.5999985,117.2099991,117.3099976,4000200
21-03-2017,118.5400009,118.8000031,117.7600021,117.7699966,9567900
22-03-2017,118.8300018,119.1500015,118.6800003,118.8700027,7287400
23-03-2017,118.6699982,119.25,118.3199997,119.1500015,6201100
24-03-2017,118.8600006,119.2099991,118.3899994,118.5,6879600
27-03-2017,119.5299988,120.0800018,119.2699966,119.9300003,8519600
28-03-2017,119.0400009,119.8300018,118.7799988,119.7399979,7112800
29-03-2017,119.3300018,119.4499969,119.0500031,119.2200012,4911000
30-03-2017,118.4700012,119.1200027,118.3199997,118.7699966,6894600
31-03-2017,118.7200012,119.0800018,118.4599991,118.6100006,8520800
03-04-2017,119.3499985,119.3700027,118.6699982,118.6900024,6105700
04-04-2017,119.6200027,119.7699966,119.3799973,119.5899963,4687300
05-04-2017,119.6200027,119.6299973,118.4000015,118.6200027,8106000
06-04-2017,119.1800003,119.4199982,118.9800034,119.2200012,4633500
07-04-2017,119.4599991,120.6699982,119.1399994,120.3000031,12351100
10-04-2017,119.4599991,119.6900024,118.8499985,119.0400009,4623700
11-04-2017,121.1900024,121.4000015,120.2900009,120.3300018,12455300
12-04-2017,122.0199966,122.2200012,121.1399994,121.3799973,9502500
13-04-2017,122.5999985,122.6500015,122.0299988,122.5400009,9892600
17-04-2017,122.2399979,123.0699997,121.9899979,122.5500031,8469600
18-04-2017,122.8199997,123.0299988,121.7300034,122.4300003,10903700
19-04-2017,121.7300034,122.2600021,121.2799988,122.25,8472700
20-04-2017,121.9599991,122.1699982,121.5,121.8199997,11787300
21-04-2017,122.3099976,122.6100006,121.7300034,122.1399994,15608000
24-04-2017,121.4800034,121.5100021,120.6600037,120.7699966,11053600
25-04-2017,120.25,120.8700027,120.0500031,120.5299988,10344800
26-04-2017,120.8399963,120.9599991,119.8700027,120.2099991,9758800
27-04-2017,120.3899994,120.5999985,119.9700012,120.4199982,8267000
28-04-2017,120.7699966,120.7699966,120.2699966,120.3399963,9134200
01-05-2017,119.6699982,120.75,119.3499985,120.2099991,9331800
02-05-2017,119.6500015,119.6500015,119.2399979,119.3000031,4900800
03-05-2017,117.9800034,119.3399963,117.9199982,119.1800003,10811100
04-05-2017,116.7900009,117.2799988,116.6299973,116.8099976,12406900
05-05-2017,117.0100021,117.0699997,116.6800003,116.8600006,7127200
08-05-2017,116.75,117.1399994,116.6800003,117.0299988,5438400
09-05-2017,116.0500031,116.2399979,115.5599976,116.1800003,6801300
10-05-2017,116.0400009,116.5,115.8600006,116.4199982,4290500
11-05-2017,116.5,116.8499985,116.1900024,116.2099991,6274400
12-05-2017,116.8300018,117.1600037,116.7300034,117.0699997,5434500
15-05-2017,117.1399994,117.5400009,116.9899979,117.5199966,5019600
16-05-2017,117.6500015,117.9100037,117.4000015,117.4499969,4942800
17-05-2017,119.7900009,120.0199966,119.2699966,119.3600006,13936900
18-05-2017,118.8099976,119.8399963,118.5599976,119.7699966,10341100
19-05-2017,119.4000015,119.5500031,118.8799973,119.3899994,6787300
22-05-2017,119.9000015,120.1399994,119.5800018,119.6299973,5132500
23-05-2017,119.1399994,120.1900024,118.9800034,120.1299973,8305400
24-05-2017,119.6100006,119.7399979,118.9199982,119.0699997,7025000
25-05-2017,119.4800034,119.6999969,119.2900009,119.5199966,4105100
26-05-2017,120.5400009,120.7900009,120.3300018,120.4899979,6791600
30-05-2017,120.1399994,120.3300018,119.9499969,120.2399979,4507500
31-05-2017,120.6200027,121.2300034,120.2600021,120.3099976,10360700
01-06-2017,120.7200012,120.7399979,120.0599976,120.1699982,8702500
02-06-2017,121.6100006,121.7099991,121.1900024,121.3099976,7268100
05-06-2017,121.7300034,121.9400024,121.5800018,121.9100037,3979200
06-06-2017,123.0999985,123.3099976,122.7699966,123.0899963,10798500
07-06-2017,122.4499969,123.1600037,122.0199966,122.7900009,9039200
08-06-2017,121.6500015,122.0800018,120.9499969,122.0699997,8169800
09-06-2017,120.5400009,120.9100037,120.4000015,120.4599991,7054700
12-06-2017,120.3600006,120.6900024,120.2699966,120.3300018,4927400
13-06-2017,120.4800034,120.7099991,119.9199982,119.9499969,3786600
14-06-2017,119.8199997,121.8799973,119.5699997,121.5100021,21124800
15-06-2017,119.3199997,119.5,119.1299973,119.2200012,6796700
16-06-2017,119.3399963,119.5,119.2399979,119.3499985,6435700
19-06-2017,118.4300003,118.8399963,118.3300018,118.7399979,6787000
20-06-2017,118.1800003,118.4599991,118.0699997,118.4199982,4617400
21-06-2017,118.5199966,118.6600037,118.1500015,118.1500015,4723700
22-06-2017,118.9199982,119.1999969,118.5999985,119.1299973,5811900
23-06-2017,119.4300003,119.6600037,119.3099976,119.6500015,9258600
26-06-2017,118.3600006,118.5400009,118.1699982,118.2900009,6593400
27-06-2017,118.8099976,119.0500031,118.4800034,118.8700027,5759300
28-06-2017,118.9000015,119.0599976,118.6900024,119.0599976,4220100
29-06-2017,118.3199997,118.6399994,117.9100037,117.9700012,7705200
30-06-2017,118.0199966,118.4100037,117.9499969,118.0800018,7272600
03-07-2017,116.0899963,116.8499985,115.9400024,116.5400009,12145000
05-07-2017,116.5199966,116.6699982,115.8700027,115.9100037,7223300
06-07-2017,116.4700012,116.6100006,116.2399979,116.5800018,4443400
07-07-2017,115.2799988,115.7900009,114.8000031,115.7799988,11153600
10-07-2017,115.4700012,115.5699997,114.8300018,115.0199966,4970900
11-07-2017,115.6200027,115.7699966,114.8799973,115.2600021,6637900
12-07-2017,116.0299988,116.3300018,115.8700027,116.2099991,4654400
13-07-2017,115.8199997,116.0400009,115.6699982,116.0400009,4148900
14-07-2017,116.7699966,117.25,116.6399994,117.0400009,5788200
17-07-2017,117.2900009,117.5299988,117.2300034,117.4199982,5170800
18-07-2017,118.1100006,118.3300018,117.8799973,117.9899979,7158600
19-07-2017,118.0800018,118.2699966,117.8399963,118.1800003,3205100
20-07-2017,118.2399979,118.6200027,117.6600037,117.9199982,5571600
21-07-2017,119.2600021,119.3899994,118.75,119,10135900
24-07-2017,119.3099976,119.5800018,119.1800003,119.5199966,3654300
25-07-2017,118.9199982,119.3199997,118.7900009,118.9899979,6203000
26-07-2017,119.8799973,120.1500015,118.5500031,118.5699997,8527900
27-07-2017,119.7900009,120.1399994,119.2799988,120.0999985,6385200
28-07-2017,120.6900024,120.8600006,120.1399994,120.1500015,7393600
31-07-2017,120.75,120.8099976,120.4499969,120.5,3944600
01-08-2017,120.6500015,121.1399994,120.4400024,120.4400024,7365100
02-08-2017,120.4000015,121.0199966,120.3399963,120.5100021,5945300
03-08-2017,120.5899963,120.8300018,120.3099976,120.3099976,4275600
04-08-2017,119.6500015,120.0400009,119.2200012,119.9700012,8644800
07-08-2017,119.5100021,119.7900009,119.4300003,119.4300003,3010100
08-08-2017,119.8600006,120.1200027,118.9700012,120.0199966,7227200
09-08-2017,121.3099976,121.5500031,120.7600021,121.0199966,9186200
10-08-2017,122.2099991,122.4400024,122.0299988,122.0800018,9817900
11-08-2017,122.7900009,122.8300018,122.0299988,122.2399979,8019500
14-08-2017,121.9199982,122.2399979,121.6800003,121.9800034,6035300
15-08-2017,120.9800034,121.2300034,120.5800018,120.5999985,6731300
16-08-2017,121.8700027,122.0599976,120.6600037,120.6600037,8267300
17-08-2017,122.4899979,122.6100006,121.7600021,122.2900009,8183800
18-08-2017,122.3000031,123.5400009,122,123.3700027,13654200
21-08-2017,122.7600021,122.9800034,122.5,122.5400009,5549700
22-08-2017,122.2099991,122.5599976,121.8499985,122.5599976,6493900
23-08-2017,122.6699982,122.6900024,122.3099976,122.5800018,5038400
24-08-2017,122.2900009,122.6399994,122.1299973,122.3899994,4193400
25-08-2017,122.7399979,123.0199966,121.2900009,122.7699966,12398200
28-08-2017,124.6900024,124.7300034,123.3300018,123.3300018,11578300
29-08-2017,124.4199982,125.8700027,124.0500031,125.8099976,9861500
30-08-2017,124.3600006,124.6200027,124.1600037,124.3300018,6328400
31-08-2017,125.8199997,125.8399963,124.5500031,124.5800018,11775500
01-09-2017,126.0599976,126.1699982,125.1200027,126.0100021,11567400
05-09-2017,127.4599991,127.7799988,126.5699997,126.6500015,11813100
06-09-2017,126.8099976,127.4400024,126.5500031,127.3399963,10059300
07-09-2017,128.1300049,128.3200073,127.3899994,127.5599976,10219700
08-09-2017,127.9700012,128.3000031,127.5899963,128.2100067,9020000
11-09-2017,126.1900024,126.9400024,126.0500031,126.7399979,9126600
12-09-2017,126.5599976,126.5899963,125.9400024,126.0299988,8349000
13-09-2017,125.6100006,126.4499969,125.5,126.4000015,8491000
14-09-2017,126.1600037,126.4400024,125.6200027,125.6600037,5330700
15-09-2017,125.5299988,125.9899979,125.4100037,125.9899979,8375100
18-09-2017,124.3600006,124.7600021,123.9700012,124.7099991,8859800
19-09-2017,124.6200027,124.6500015,124.0299988,124.4899979,5826500
20-09-2017,123.6200027,125.0599976,123.1500015,124.6800003,11415400
21-09-2017,122.6800003,123.0699997,122.4899979,122.5599976,7757900
22-09-2017,123.2399979,123.3899994,122.9300003,123.0299988,6011900
25-09-2017,124.5299988,124.6600037,122.7099991,122.7799988,10257200
26-09-2017,123.1399994,123.8099976,122.9000015,123.5699997,8673600
27-09-2017,121.9800034,122.5100021,121.8799973,122.0400009,6903900
28-09-2017,122.2099991,122.4800034,121.8300018,122.0400009,5968200
29-09-2017,121.5800018,122.3000031,121.5500031,122.2900009,10208000
02-10-2017,120.7699966,121.3399963,120.7399979,121.1699982,11755400
03-10-2017,120.8300018,121.0999985,120.6999969,120.7200012,3728700
04-10-2017,121.1699982,121.2699966,120.7099991,121.2099991,6475200
05-10-2017,120.5199966,121.2399979,120.4000015,121.1500015,6205400
06-10-2017,121.0899963,121.2099991,119.7799988,120.2600021,10013300
09-10-2017,122.0800018,122.1100006,121.5500031,121.6399994,5264100
10-10-2017,122.4000015,122.9700012,122.3600006,122.6200027,9315500
11-10-2017,122.7900009,122.8799973,122.0299988,122.5699997,5649400
12-10-2017,122.8899994,123.0400009,122.5,122.8399963,3037600
13-10-2017,123.8199997,123.8600006,123.3399963,123.6600037,6820300
16-10-2017,122.9700012,123.9700012,122.5699997,123.8199997,8202000
17-10-2017,122.1299973,122.3199997,121.7300034,122.0299988,7041300
18-10-2017,121.6699982,121.9400024,121.5500031,121.7099991,3666400
19-10-2017,122.3899994,122.5500031,122.1100006,122.1999969,5567300
20-10-2017,121.6100006,121.9800034,121.3899994,121.6800003,8481100
23-10-2017,121.8000031,121.9000015,120.9599991,120.9800034,5069700
24-10-2017,121.3300018,121.7099991,120.9800034,121.2600021,5114100
25-10-2017,121.3499985,121.5899963,120.8399963,121.3099976,4282400
26-10-2017,120.3300018,121.1600037,120.2200012,121.1600037,6438800
27-10-2017,120.9000015,120.9899979,120.2099991,120.3799973,6664200
30-10-2017,121.1299973,121.4700012,120.3799973,120.3799973,5119200
31-10-2017,120.6699982,120.8399963,120.3799973,120.8199997,3910500
01-11-2017,121.1100006,121.5500031,120.8399963,120.9800034,4647800
02-11-2017,121.1900024,121.9599991,121.0500031,121.2900009,5369500
03-11-2017,120.6200027,121.4300003,120.1800003,121.3600006,6330600
06-11-2017,121.6500015,121.8499985,120.6800003,120.7200012,6953800
07-11-2017,121.2099991,121.5599976,120.7799988,121.5100021,4165900
08-11-2017,121.6299973,122.25,121.5899963,121.9499969,5565200
09-11-2017,122.1299973,122.4100037,121.7300034,121.8499985,6072400
10-11-2017,121.1299973,122.1100006,120.9400024,121.9899979,7116200
13-11-2017,121.3099976,121.5500031,121.2699966,121.4300003,6249300
14-11-2017,121.5599976,121.9100037,120.7699966,120.9000015,6189000
15-11-2017,121.4100037,122.3600006,121.25,122.1299973,4984800
16-11-2017,121.4000015,121.7099991,121.2900009,121.4499969,2796500
17-11-2017,122.8600006,123.1699982,121.9499969,122.1500015,10614000
20-11-2017,121.3099976,122.4100037,121.0400009,122.3000031,8356700
21-11-2017,121.5100021,122,121.5,121.6699982,4956500
22-11-2017,122.6299973,122.9499969,122.1699982,122.2600021,5211800
24-11-2017,122.3199997,122.6100006,122.2200012,122.3600006,1779700
27-11-2017,122.8300018,123.3300018,122.6699982,123.2600021,4961200
28-11-2017,122.8099976,123.1699982,122.5299988,123.0500031,5603100
29-11-2017,122.0400009,122.3300018,121.7399979,122.2399979,6138900
30-11-2017,121.0999985,121.6999969,120.6399994,121.4400024,7936300
01-12-2017,121.5899963,122.4300003,120.7399979,120.9400024,13080100
04-12-2017,121.1800003,121.1999969,120.8399963,121.1500015,6943700
05-12-2017,120.3199997,120.5100021,119.7200012,120.0999985,10041200
06-12-2017,120.0699997,120.4400024,119.8700027,120.0400009,6643000
07-12-2017,118.4899979,119.2399979,118.0999985,119.0100021,12900200
08-12-2017,118.4800034,118.9199982,118.3300018,118.4899979,5231300
11-12-2017,118.0100021,118.5400009,117.8000031,118.3700027,4522200
12-12-2017,118.1500015,118.1699982,117.4000015,117.6500015,8020100
13-12-2017,119.1699982,119.3499985,118.0100021,118.1900024,10086700
14-12-2017,118.9300003,119.2900009,118.7099991,119.0999985,6993600
15-12-2017,119.1800003,119.5,118.9700012,119.4100037,7532000
18-12-2017,119.7300034,119.9899979,119.5999985,119.6299973,5452200
19-12-2017,119.8199997,119.9000015,119.5299988,119.6699982,4018900
20-12-2017,120.1399994,120.3600006,119.8099976,119.9800034,5734600
21-12-2017,120.3099976,120.4499969,120,120.0699997,4823700
22-12-2017,120.9400024,121.1399994,120.5699997,120.6699982,5791300
26-12-2017,121.7699966,121.8700027,121.5100021,121.5500031,8224400
27-12-2017,122.2300034,122.3399963,121.8799973,122,6232700
28-12-2017,122.8499985,122.9199982,122.5599976,122.8199997,5732700
29-12-2017,123.6500015,124.0899963,123.4599991,123.6999969,7852100
02-01-2018,125.1500015,125.1800003,124.3899994,124.6600037,11762500
03-01-2018,124.8199997,125.0899963,124.0999985,125.0500031,7904300
04-01-2018,125.4599991,125.8499985,124.7399979,124.8899994,7329700
05-01-2018,125.3300018,125.4800034,124.8300018,124.9300003,5739900
08-01-2018,125.3099976,125.3199997,124.9000015,125.1999969,3566700
09-01-2018,124.7300034,124.8600006,124.2300034,124.4899979,9153600
10-01-2018,125.0299988,125.3099976,124.7200012,125.1699982,14809300
11-01-2018,125.4400024,125.6600037,125.25,125.3700027,5994700
12-01-2018,126.9599991,127.1299973,125.8099976,126.0100021,9258600
16-01-2018,127.1699982,127.1800003,126.4000015,126.5999985,8083900
17-01-2018,126.1399994,127.2200012,125.9000015,126.7699966,10130500
18-01-2018,125.8600006,126.5199966,125.8000031,126.1299973,6289300
19-01-2018,126.4199982,126.7300034,126.4100037,126.5699997,8773800
22-01-2018,126.6500015,126.75,126.2799988,126.5100021,4893500
23-01-2018,127.2799988,127.3499985,126.3399963,126.5299988,6190400
24-01-2018,128.8300018,129.2599945,128.2299957,128.3899994,11827600
25-01-2018,127.9700012,129.5099945,127.3600006,128.6900024,15219700
26-01-2018,128.0700073,128.5200043,127.9700012,128.2400055,7828700
29-01-2018,127.3499985,127.6299973,126.9199982,127.5800018,6956400
30-01-2018,126.8000031,127.9199982,126.7399979,127.9100037,9736100
31-01-2018,127.6500015,127.8499985,126.4000015,127.4499969,13418900
01-02-2018,128.0700073,128.1499939,127.0800018,127.1800003,10854600
02-02-2018,126.3899994,126.8499985,125.9599991,126.8099976,16789200
05-02-2018,126.7099991,127.3099976,126.4400024,126.8199997,13596300
06-02-2018,125.3799973,126.5500031,125.2200012,126.5400009,17672500
07-02-2018,124.7900009,125.7699966,124.4100037,125.4800034,8558500
08-02-2018,124.9800034,125.4400024,124.5100021,124.9199982,7343600
09-02-2018,124.7699966,125.1399994,124.3899994,124.6500015,14140700
12-02-2018,125.3700027,125.8199997,125.1100006,125.1900024,6984900
13-02-2018,126.0800018,126.1800003,125.5199966,125.6699982,5321300
14-02-2018,128.2299957,128.5899963,126.2900009,126.4700012,16416400
15-02-2018,128.3800049,128.5700073,127.9400024,128.4299927,7276500
16-02-2018,127.9599991,128.6999969,127.5699997,128.3000031,7956900
20-02-2018,126.2399979,127.4000015,126.0400009,127.2799988,11148700
21-02-2018,125.6600037,126.7600021,125.4400024,126.3600006,7908800
22-02-2018,126.3000031,126.3700027,125.8799973,125.9199982,5346300
23-02-2018,126.1399994,126.3000031,125.8499985,126.0599976,4239700
26-02-2018,126.4499969,126.6200027,126.1800003,126.4499969,3194300
27-02-2018,125.1299973,126.1500015,124.5899963,126.0599976,7082300
28-02-2018,125,125.4599991,124.8099976,125.0899963,4534900
01-03-2018,124.7200012,125.3099976,123.5800018,124.1500015,12910100
02-03-2018,125.3899994,125.6900024,124.9700012,125.6699982,9994300
05-03-2018,125.1800003,125.4800034,124.9599991,125.3499985,5778300
06-03-2018,126.5299988,126.9599991,126.1299973,126.1999969,8676800
07-03-2018,125.7200012,126.2900009,125.4199982,126.2200012,5158700
08-03-2018,125.4199982,125.6999969,125.1299973,125.6900024,3474900
09-03-2018,125.5400009,125.6900024,124.7799988,124.9400024,5066800
12-03-2018,125.5400009,125.5699997,124.8399963,125.0400009,2884300
13-03-2018,125.7799988,125.9899979,125.0500031,125.6699982,4798300
14-03-2018,125.6999969,125.7600021,125.3399963,125.4899979,3777000
15-03-2018,124.9000015,125.2099991,124.7200012,125.1200027,6130100
16-03-2018,124.5999985,124.8700027,124.2099991,124.8399963,7402200
19-03-2018,124.8700027,125.1600037,124.4199982,124.5699997,4335400
20-03-2018,124.3099976,124.5500031,123.9599991,124.4100037,3399400
21-03-2018,126.4800034,126.7600021,125.0299988,125.4000015,12532000
22-03-2018,125.9800034,126.3399963,125.6399994,126.0899963,5298700
23-03-2018,127.6100006,128.0599976,127.6100006,127.8199997,12025900
26-03-2018,128.2799988,128.5800018,128.0099945,128.0500031,6169800
27-03-2018,127.4899979,127.6200027,127.0500031,127.2300034,6180700
28-03-2018,125.7300034,126.6100006,125.5100021,126.4800034,10254900
29-03-2018,125.7900009,125.8099976,125.3099976,125.4199982,7102000
02-04-2018,127.2600021,127.5400009,126.3799973,126.6500015,11421100
03-04-2018,126.3000031,126.5899963,126.0100021,126.5400009,6083700
04-04-2018,126.4499969,127.5299988,126.3199997,127.5,7488300
05-04-2018,125.8000031,126.0800018,125.4300003,125.4499969,5333000
06-04-2018,126.3899994,126.5999985,126.1299973,126.5699997,6121200
09-04-2018,126.8199997,126.8600006,126.2300034,126.4499969,4189900
10-04-2018,127.1200027,127.3099976,126.6699982,127.0199966,5268800
11-04-2018,128.1100006,129.4700012,127.7799988,128.0899963,12348600
12-04-2018,126.6200027,127.3399963,126.4700012,127.25,8141300
13-04-2018,127.4499969,127.75,127.0299988,127.0699997,6821300
16-04-2018,127.6299973,128.0500031,127.5699997,127.7399979,4600000
17-04-2018,127.75,127.7799988,127,127.0199966,4184100
18-04-2018,127.8499985,128.5399933,127.75,128.3200073,6755600
19-04-2018,127.5999985,127.8799973,127.1299973,127.8099976,8736100
20-04-2018,126.6299973,126.9700012,126.5500031,126.6900024,10403100
23-04-2018,125.6200027,125.7600021,125.3399963,125.6200027,6921500
24-04-2018,126.2300034,126.3399963,125.6699982,125.7799988,4733100
25-04-2018,125.4100037,125.5100021,125.0599976,125.2300034,5985700
26-04-2018,124.9700012,125.5699997,124.6900024,125.5400009,7517100
27-04-2018,125.5,125.6200027,125.1699982,125.1999969,5654000
30-04-2018,124.5899963,125.1999969,124.1900024,124.4100037,9830600
