Date,Close,High,Low,Open,Volume,Adj Close,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Year,Month,Day_of_Week,Quarter
29-06-2017,118.3199997,118.6399994,117.9100037,117.9700012,7705200,118.3199997,-0.487806412,119.9134998,119.4496002,117.9204002,0.555677902,2017,6,3,2
30-06-2017,118.0199966,118.4100037,117.9499969,118.0800018,7272600,118.0199966,-0.253552276,119.7339996,119.3708002,117.8796002,0.520248065,2017,6,4,2
03-07-2017,116.0899963,116.8499985,115.9400024,116.5400009,12145000,116.0899963,-1.635316353,119.4519993,119.2464001,117.8332002,0.613100038,2017,7,0,3
05-07-2017,116.5199966,116.6699982,115.8700027,115.9100037,7223300,116.5199966,0.370402549,119.1229992,119.1472,117.7905002,0.544299005,2017,7,2,3
06-07-2017,116.4700012,116.6100006,116.2399979,116.5800018,4443400,116.4700012,-0.042907161,118.8239994,119.0716,117.7462502,0.543138373,2017,7,3,3
07-07-2017,115.2799988,115.7900009,114.8000031,115.7799988,11153600,115.2799988,-1.021724417,118.5054993,118.9604001,117.6954502,0.563452843,2017,7,4,3
10-07-2017,115.4700012,115.5699997,114.8300018,115.0199966,4970900,115.4700012,0.164818219,118.2519993,118.8620001,117.6364502,0.549833789,2017,7,0,3
11-07-2017,115.6200027,115.7699966,114.8799973,115.2600021,6637900,115.6200027,0.129905191,118.0149994,118.7590002,117.5767002,0.555060854,2017,7,1,3
12-07-2017,116.0299988,116.3300018,115.8700027,116.2099991,4654400,116.0299988,0.354606489,117.7924992,118.6862003,117.5186002,0.565121202,2017,7,2,3
13-07-2017,115.8199997,116.0400009,115.6699982,116.0400009,4148900,115.8199997,-0.180986888,117.5924992,118.6096002,117.4599502,0.558692735,2017,7,3,3
14-07-2017,116.7699966,117.25,116.6399994,117.0400009,5788200,116.7699966,0.820235668,117.464999,118.5854001,117.4107001,0.59687031,2017,7,4,3
17-07-2017,117.2900009,117.5299988,117.2300034,117.4199982,5170800,117.2900009,0.445323531,117.3624992,118.5954001,117.3660501,0.609087003,2017,7,0,3
18-07-2017,118.1100006,118.3300018,117.8799973,117.9899979,7158600,118.1100006,0.699121569,117.3464993,118.6174001,117.3262502,0.611178104,2017,7,1,3
19-07-2017,118.0800018,118.2699966,117.8399963,118.1800003,3205100,118.0800018,-0.025399017,117.3414993,118.6440001,117.2884502,0.609398175,2017,7,2,3
20-07-2017,118.2399979,118.6200027,117.6600037,117.9199982,5571600,118.2399979,0.135497993,117.3274994,118.6878,117.2530502,0.606527721,2017,7,3,3
21-07-2017,119.2600021,119.3899994,118.75,119,10135900,119.2600021,0.862655862,117.3444996,118.7522,117.2445002,0.633149997,2017,7,4,3
24-07-2017,119.3099976,119.5800018,119.1800003,119.5199966,3654300,119.3099976,0.041921366,117.3384995,118.8084,117.2371502,0.625744868,2017,7,0,3
25-07-2017,118.9199982,119.3199997,118.7900009,118.9899979,6203000,118.9199982,-0.326879053,117.3664993,118.8501999,117.2334501,0.595206924,2017,7,1,3
26-07-2017,119.8799973,120.1500015,118.5500031,118.5699997,8527900,119.8799973,0.807264631,117.4199993,118.9049998,117.2341501,0.615910109,2017,7,2,3
27-07-2017,119.7900009,120.1399994,119.2799988,120.0999985,6385200,119.7900009,-0.075072022,117.4644993,118.9477998,117.2323001,0.616458082,2017,7,3,3
28-07-2017,120.6900024,120.8600006,120.1399994,120.1500015,7393600,120.6900024,0.751316069,117.5829994,118.9657999,117.2380001,0.62294831,2017,7,4,3
31-07-2017,120.75,120.8099976,120.4499969,120.5,3944600,120.75,0.04971212,117.7194996,119.0045999,117.2430501,0.617529656,2017,7,0,3
01-08-2017,120.6500015,121.1399994,120.4400024,120.4400024,7365100,120.6500015,-0.082814471,117.9474998,119.0295999,117.2461501,0.464345703,2017,8,1,3
02-08-2017,120.4000015,121.0199966,120.3399963,120.5100021,5945300,120.4000015,-0.207210938,118.1415001,119.0395999,117.2513501,0.47070601,2017,8,2,3
03-08-2017,120.5899963,120.8300018,120.3099976,120.3099976,4275600,120.5899963,0.157802998,118.3474998,119.0685999,117.2559001,0.46817357,2017,8,3,3
04-08-2017,119.6500015,120.0400009,119.2200012,119.9700012,8644800,119.6500015,-0.779496509,118.566,119.0693999,117.2520501,0.437728682,2017,8,4,3
07-08-2017,119.5100021,119.7900009,119.4300003,119.4300003,3010100,119.5100021,-0.117007428,118.768,119.0699998,117.2440501,0.442988906,2017,8,0,3
08-08-2017,119.8600006,120.1200027,118.9700012,120.0199966,7227200,119.8600006,0.29286124,118.9799999,119.0563998,117.2396502,0.443652185,2017,8,1,3
09-08-2017,121.3099976,121.5500031,120.7600021,121.0199966,9186200,121.3099976,1.20974215,119.2439999,119.0797998,117.2420501,0.499000634,2017,8,2,3
10-08-2017,122.2099991,122.4400024,122.0299988,122.0800018,9817900,122.2099991,0.741902188,119.5634998,119.1115997,117.2503001,0.502246707,2017,8,3,3
11-08-2017,122.7900009,122.8300018,122.0299988,122.2399979,8019500,122.7900009,0.474594416,119.8645,119.1529997,117.2569001,0.488066033,2017,8,4,3
14-08-2017,121.9199982,122.2399979,121.6800003,121.9800034,6035300,121.9199982,-0.708528985,120.0959999,119.1591997,117.2625501,0.530464597,2017,8,0,3
15-08-2017,120.9800034,121.2300034,120.5800018,120.5999985,6731300,120.9800034,-0.770993132,120.2395,119.1441997,117.2624001,0.558083898,2017,8,1,3
16-08-2017,121.8700027,122.0599976,120.6600037,120.6600037,8267300,121.8700027,0.735658262,120.4290001,119.1195998,117.2638501,0.573273309,2017,8,2,3
17-08-2017,122.4899979,122.6100006,121.7600021,122.2900009,8183800,122.4899979,0.508734802,120.6415001,119.1203998,117.2666001,0.578497045,2017,8,3,3
18-08-2017,122.3000031,123.5400009,122,123.3700027,13654200,122.3000031,-0.155110471,120.7935001,119.1333998,117.2644501,0.559584508,2017,8,4,3
21-08-2017,122.7600021,122.9800034,122.5,122.5400009,5549700,122.7600021,0.376123527,120.9660004,119.1777998,117.2600501,0.561882203,2017,8,0,3
22-08-2017,122.2099991,122.5599976,121.8499985,122.5599976,6493900,122.2099991,-0.448031152,121.1305004,119.2147998,117.2496001,0.567848756,2017,8,1,3
23-08-2017,122.6699982,122.6900024,122.3099976,122.5800018,5038400,122.6699982,0.37640053,121.2700005,119.2585997,117.2410001,0.548984317,2017,8,2,3
24-08-2017,122.2900009,122.6399994,122.1299973,122.3899994,4193400,122.2900009,-0.309771957,121.3950005,119.3079997,117.2417001,0.555762125,2017,8,3,3
25-08-2017,122.7399979,123.0199966,121.2900009,122.7699966,12398200,122.7399979,0.36797526,121.4975002,119.3763997,117.2472001,0.538637924,2017,8,4,3
28-08-2017,124.6900024,124.7300034,123.3300018,123.3300018,11578300,124.6900024,1.58872789,121.6945004,119.4833998,117.2628501,0.634618783,2017,8,0,3
29-08-2017,124.4199982,125.8700027,124.0500031,125.8099976,9861500,124.4199982,-0.216540434,121.8830002,119.6031998,117.2862001,0.638035561,2017,8,1,3
30-08-2017,124.3600006,124.6200027,124.1600037,124.3300018,6328400,124.3600006,-0.048221797,122.0810001,119.7267998,117.3225001,0.634252694,2017,8,2,3
31-08-2017,125.8199997,125.8399963,124.5500031,124.5800018,11775500,125.8199997,1.174010194,122.3425003,119.8727998,117.3710501,0.67324917,2017,8,3,3
01-09-2017,126.0599976,126.1699982,125.1200027,126.0100021,11567400,126.0599976,0.190746991,122.6630001,120.0155998,117.4157501,0.631506017,2017,9,4,3
05-09-2017,127.4599991,127.7799988,126.5699997,126.6500015,11813100,127.4599991,1.110583494,123.0605,120.1761998,117.4692001,0.651937946,2017,9,1,3
06-09-2017,126.8099976,127.4400024,126.5500031,127.3399963,10059300,126.8099976,-0.509965111,123.4079998,120.3451997,117.5224001,0.678179157,2017,9,2,3
07-09-2017,128.1300049,128.3200073,127.3899994,127.5599976,10219700,128.1300049,1.040933167,123.7490002,120.5315999,117.5873001,0.667015053,2017,9,3,3
08-09-2017,127.9700012,128.3000031,127.5899963,128.2100067,9020000,127.9700012,-0.124876029,124.0370003,120.7129999,117.6492501,0.663296279,2017,9,4,3
11-09-2017,126.1900024,126.9400024,126.0500031,126.7399979,9126600,126.1900024,-1.390950037,124.2070004,120.8703999,117.7025001,0.752634027,2017,9,0,3
12-09-2017,126.5599976,126.5899963,125.9400024,126.0299988,8349000,126.5599976,0.293204779,124.4390003,121.0412,117.7690501,0.726103882,2017,9,1,3
13-09-2017,125.6100006,126.4499969,125.5,126.4000015,8491000,125.6100006,-0.750629714,124.6705002,121.2316,117.8340501,0.724699174,2017,9,2,3
14-09-2017,126.1600037,126.4400024,125.6200027,125.6600037,5330700,126.1600037,0.437865655,124.8850002,121.4244002,117.8958501,0.71591375,2017,9,3,3
15-09-2017,125.5299988,125.9899979,125.4100037,125.9899979,8375100,125.5299988,-0.49936974,125.0370003,121.6056001,117.9571501,0.726629906,2017,9,4,3
18-09-2017,124.3600006,124.7600021,123.9700012,124.7099991,8859800,124.3600006,-0.932046666,125.1400002,121.7872002,118.0202001,0.762294836,2017,9,0,3
19-09-2017,124.6200027,124.6500015,124.0299988,124.4899979,5826500,124.6200027,0.209072157,125.2330002,121.9702002,118.0856001,0.759863483,2017,9,1,3
20-09-2017,123.6200027,125.0599976,123.1500015,124.6800003,11415400,123.6200027,-0.802439398,125.3035004,122.1302002,118.1430001,0.776720873,2017,9,2,3
21-09-2017,122.6800003,123.0699997,122.4899979,122.5599976,7757900,122.6800003,-0.760396716,125.3040005,122.2632002,118.1987001,0.793774209,2017,9,3,3
22-09-2017,123.2399979,123.3899994,122.9300003,123.0299988,6011900,123.2399979,0.456470131,125.3515003,122.4116002,118.2577501,0.796350844,2017,9,4,3
25-09-2017,124.5299988,124.6600037,122.7099991,122.7799988,10257200,124.5299988,1.046738833,125.4410004,122.5668002,118.3212501,0.824937628,2017,9,0,3
26-09-2017,123.1399994,123.8099976,122.9000015,123.5699997,8673600,123.1399994,-1.116196421,125.3635002,122.6838002,118.3791001,0.784560214,2017,9,1,3
27-09-2017,121.9800034,122.5100021,121.8799973,122.0400009,6903900,121.9800034,-0.942013999,125.2415005,122.7612003,118.4370001,0.808600739,2017,9,2,3
28-09-2017,122.2099991,122.4800034,121.8300018,122.0400009,5968200,122.2099991,0.188551993,125.1340004,122.8438002,118.4939501,0.811064676,2017,9,3,3
29-09-2017,121.5800018,122.3000031,121.5500031,122.2900009,10208000,121.5800018,-0.515503852,124.9220005,122.9106003,118.5496001,0.759482371,2017,9,4,3
02-10-2017,120.7699966,121.3399963,120.7399979,121.1699982,11755400,120.7699966,-0.666232255,124.6575005,122.9408002,118.6093001,0.762316256,2017,10,0,4
03-10-2017,120.8300018,121.0999985,120.6999969,120.7200012,3728700,120.8300018,0.049685509,124.3260006,122.9712003,118.6767501,0.699839469,2017,10,1,4
04-10-2017,121.1699982,121.2699966,120.7099991,121.2099991,6475200,121.1699982,0.281384038,124.0440006,123.0162003,118.7423501,0.707553398,2017,10,2,4
05-10-2017,120.5199966,121.2399979,120.4000015,121.1500015,6205400,120.5199966,-0.536437679,123.6635002,123.0290002,118.8020001,0.644103579,2017,10,3,4
06-10-2017,121.0899963,121.2099991,119.7799988,120.2600021,10013300,121.0899963,0.472950308,123.3195,123.0550002,118.8685001,0.666327878,2017,10,4,4
09-10-2017,122.0800018,122.1100006,121.5500031,121.6399994,5264100,122.0800018,0.817578267,123.1139999,123.0828001,118.9396501,0.654343028,2017,10,0,4
10-10-2017,122.4000015,122.9700012,122.3600006,122.6200027,9315500,122.4000015,0.262122944,122.9060001,123.1158002,119.0137001,0.653237502,2017,10,1,4
11-10-2017,122.7900009,122.8799973,122.0299988,122.5699997,5649400,122.7900009,0.318626948,122.7650002,123.1586002,119.0880001,0.646501089,2017,10,2,4
12-10-2017,122.8899994,123.0400009,122.5,122.8399963,3037600,122.8899994,0.081438613,122.6014999,123.2084001,119.1596502,0.635377831,2017,10,3,4
13-10-2017,123.8199997,123.8600006,123.3399963,123.6600037,6820300,123.8199997,0.756774603,122.516,123.2730002,119.2344501,0.658534201,2017,10,4,4
16-10-2017,122.9700012,123.9700012,122.5699997,123.8199997,8202000,122.9700012,-0.686479144,122.4465,123.3394002,119.2978502,0.643668082,2017,10,0,4
17-10-2017,122.1299973,122.3199997,121.7300034,122.0299988,7041300,122.1299973,-0.683096657,122.3219997,123.3918001,119.3604501,0.655271606,2017,10,1,4
18-10-2017,121.6699982,121.9400024,121.5500031,121.7099991,3666400,121.6699982,-0.376647093,122.2244995,123.428,119.4164501,0.637894667,2017,10,2,4
19-10-2017,122.3899994,122.5500031,122.1100006,122.1999969,5567300,122.3899994,0.591765621,122.2099995,123.4496001,119.4741001,0.633350575,2017,10,3,4
20-10-2017,121.6100006,121.9800034,121.3899994,121.6800003,8481100,121.6100006,-0.637305975,122.1284996,123.4376001,119.5192501,0.638163035,2017,10,4,4
23-10-2017,121.8000031,121.9000015,120.9599991,120.9800034,5069700,121.8000031,0.156239158,121.9919998,123.4178001,119.5695001,0.585428735,2017,10,0,4
24-10-2017,121.3300018,121.7099991,120.9800034,121.2600021,5114100,121.3300018,-0.385879482,121.9014999,123.4060002,119.6128001,0.540348955,2017,10,1,4
25-10-2017,121.3499985,121.5899963,120.8399963,121.3099976,4282400,121.3499985,0.016481202,121.8699997,123.4134001,119.6538001,0.500196162,2017,10,2,4
26-10-2017,120.3300018,121.1600037,120.2200012,121.1600037,6438800,120.3300018,-0.840541126,121.7759998,123.3826001,119.6879501,0.529194933,2017,10,3,4
27-10-2017,120.9000015,120.9899979,120.2099991,120.3799973,6664200,120.9000015,0.473697072,121.7419998,123.3508002,119.7229001,0.532189116,2017,10,4,4
30-10-2017,121.1299973,121.4700012,120.3799973,120.3799973,5119200,121.1299973,0.190236331,121.7599998,123.3274001,119.7575001,0.512098474,2017,10,0,4
31-10-2017,120.6699982,120.8399963,120.3799973,120.8199997,3910500,120.6699982,-0.379756538,121.7519997,123.2856,119.7816001,0.519566164,2017,10,1,4
01-11-2017,121.1100006,121.5500031,120.8399963,120.9800034,4647800,121.1100006,0.36463284,121.7489998,123.2636,119.8128001,0.522310358,2017,11,2,4
02-11-2017,121.1900024,121.9599991,121.0500031,121.2900009,5369500,121.1900024,0.066057163,121.7825001,123.2340001,119.8449001,0.506963309,2017,11,3,4
03-11-2017,120.6200027,121.4300003,120.1800003,121.3600006,6330600,120.6200027,-0.470335575,121.7590004,123.2006001,119.8727501,0.507360281,2017,11,4,4
06-11-2017,121.6500015,121.8499985,120.6800003,120.7200012,6953800,121.6500015,0.853920375,121.7375004,123.1788002,119.9020501,0.51056618,2017,11,0,4
07-11-2017,121.2099991,121.5599976,120.7799988,121.5100021,4165900,121.2099991,-0.361695385,121.6780003,123.1092001,119.9317501,0.5117088,2017,11,1,4
08-11-2017,121.6299973,122.25,121.5899963,121.9499969,5565200,121.6299973,0.346504556,121.6200001,123.0534001,119.9683001,0.512795692,2017,11,2,4
09-11-2017,122.1299973,122.4100037,121.7300034,121.8499985,6072400,122.1299973,0.411082801,121.582,123.0088,120.0126501,0.522323319,2017,11,3,4
10-11-2017,121.1299973,122.1100006,120.9400024,121.9899979,7116200,121.1299973,-0.818799658,121.4474998,122.915,120.0508501,0.51624001,2017,11,4,4
13-11-2017,121.3099976,121.5500031,121.2699966,121.4300003,6249300,121.3099976,0.148600932,121.3644997,122.82,120.0875501,0.500564815,2017,11,0,4
14-11-2017,121.5599976,121.9100037,120.7699966,120.9000015,6189000,121.5599976,0.206083592,121.3359997,122.702,120.1176001,0.48208681,2017,11,1,4
15-11-2017,121.4100037,122.3600006,121.25,122.1299973,4984800,121.4100037,-0.123390835,121.323,122.5940001,120.1486501,0.475571019,2017,11,2,4
16-11-2017,121.4000015,121.7099991,121.2900009,121.4499969,2796500,121.4000015,-0.008238313,121.2735001,122.4594,120.1764501,0.45407656,2017,11,3,4
17-11-2017,122.8600006,123.1699982,121.9499969,122.1500015,10614000,122.8600006,1.202635145,121.3360001,122.3572,120.2101001,0.509603888,2017,11,4,4
20-11-2017,121.3099976,122.4100037,121.0400009,122.3000031,8356700,121.3099976,-1.261601045,121.3114998,122.2595999,120.2281501,0.587118877,2017,11,0,4
21-11-2017,121.5100021,122,121.5,121.6699982,4956500,121.5100021,0.164870647,121.3204998,122.1586,120.2484002,0.581874042,2017,11,1,4
22-11-2017,122.6299973,122.9499969,122.1699982,122.2600021,5211800,122.6299973,0.921730802,121.3844997,122.0989999,120.2706001,0.616653878,2017,11,2,4
24-11-2017,122.3199997,122.6100006,122.2200012,122.3600006,1779700,122.3199997,-0.252790969,121.4839996,122.0221999,120.2957501,0.584955591,2017,11,4,4
27-11-2017,122.8300018,123.3300018,122.6699982,123.2600021,4961200,122.8300018,0.416940923,121.5804996,121.9681999,120.3219001,0.583098592,2017,11,0,4
28-11-2017,122.8099976,123.1699982,122.5299988,123.0500031,5603100,122.8099976,-0.016286145,121.6644997,121.9371999,120.3519501,0.582887839,2017,11,1,4
29-11-2017,122.0400009,122.3300018,121.7399979,122.2399979,6138900,122.0400009,-0.626982052,121.7329998,121.8855998,120.3775001,0.595425755,2017,11,2,4
30-11-2017,121.0999985,121.6999969,120.6399994,121.4400024,7936300,121.0999985,-0.770241261,121.7324997,121.8351997,120.3957501,0.618316956,2017,11,3,4
01-12-2017,121.5899963,122.4300003,120.7399979,120.9400024,13080100,121.5899963,0.404622519,121.7524994,121.8133997,120.4133001,0.62478104,2017,12,4,4
04-12-2017,121.1800003,121.1999969,120.8399963,121.1500015,6943700,121.1800003,-0.33719553,121.7804993,121.7721997,120.4308001,0.619991224,2017,12,0,4
05-12-2017,120.3199997,120.5100021,119.7200012,120.0999985,10041200,120.3199997,-0.709688569,121.7139992,121.6879997,120.4436501,0.608439424,2017,12,1,4
06-12-2017,120.0699997,120.4400024,119.8700027,120.0400009,6643000,120.0699997,-0.207779256,121.6569992,121.6265997,120.4544501,0.60529725,2017,12,2,4
07-12-2017,118.4899979,119.2399979,118.0999985,119.0100021,12900200,118.4899979,-1.315900587,121.4999992,121.5567996,120.4522001,0.660278809,2017,12,3,4
08-12-2017,118.4800034,118.9199982,118.3300018,118.4899979,5231300,118.4800034,-0.008434895,121.3174995,121.4821997,120.4461001,0.648794942,2017,12,4,4
11-12-2017,118.0100021,118.5400009,117.8000031,118.3700027,4522200,118.0100021,-0.396692444,121.1614998,121.4107997,120.4405501,0.632541818,2017,12,0,4
12-12-2017,118.1500015,118.1699982,117.4000015,117.6500015,8020100,118.1500015,0.118633495,121.0035,121.3583998,120.4351501,0.631886057,2017,12,1,4
13-12-2017,119.1699982,119.3499985,118.0100021,118.1900024,10086700,119.1699982,0.8633065,120.884,121.3251997,120.4357001,0.66642838,2017,12,2,4
14-12-2017,118.9300003,119.2900009,118.7099991,119.0999985,6993600,118.9300003,-0.201391179,120.7599998,121.2803998,120.4424501,0.666818305,2017,12,3,4
15-12-2017,119.1800003,119.5,118.9700012,119.4100037,7532000,119.1800003,0.210207685,120.6489998,121.2535999,120.4508001,0.670198576,2017,12,4,4
18-12-2017,119.7300034,119.9899979,119.5999985,119.6299973,5452200,119.7300034,0.461489386,120.4924999,121.2264,120.4658501,0.613007068,2017,12,0,4
19-12-2017,119.8199997,119.9000015,119.5299988,119.6699982,4018900,119.8199997,0.07516607,120.418,121.1812,120.4860501,0.552716034,2017,12,1,4
20-12-2017,120.1399994,120.3600006,119.8099976,119.9800034,5734600,120.1399994,0.267067014,120.3494999,121.1359999,120.5114501,0.555373495,2017,12,2,4
21-12-2017,120.3099976,120.4499969,120,120.0699997,4823700,120.3099976,0.141500058,120.2334999,121.0863998,120.5406501,0.508568514,2017,12,3,4
22-12-2017,120.9400024,121.1399994,120.5699997,120.6699982,5791300,120.9400024,0.523651314,120.1645,121.0473999,120.5717501,0.525190573,2017,12,4,4
26-12-2017,121.7699966,121.8700027,121.5100021,121.5500031,8224400,121.7699966,0.686285914,120.1114998,121.0063998,120.6069001,0.541150943,2017,12,1,4
27-12-2017,122.2300034,122.3399963,121.8799973,122,6232700,122.2300034,0.377766877,120.0825001,120.9915999,120.6474501,0.549246802,2017,12,2,4
28-12-2017,122.8499985,122.9199982,122.5599976,122.8199997,5732700,122.8499985,0.50723644,120.123,121.0059999,120.6804501,0.542026269,2017,12,3,4
29-12-2017,123.6500015,124.0899963,123.4599991,123.6999969,7852100,123.6500015,0.651203143,120.2505001,121.0456,120.71505,0.523842162,2017,12,4,4
02-01-2018,125.1500015,125.1800003,124.3899994,124.6600037,11762500,125.1500015,1.213101481,120.4285004,121.1008,120.7558501,0.57666652,2018,1,1,1
03-01-2018,124.8199997,125.0899963,124.0999985,125.0500031,7904300,124.8199997,-0.26368504,120.6105003,121.165,120.7924001,0.573651205,2018,1,2,1
04-01-2018,125.4599991,125.8499985,124.7399979,124.8899994,7329700,125.4599991,0.512737855,120.8675003,121.2381999,120.827,0.541493392,2018,1,3,1
05-01-2018,125.3300018,125.4800034,124.8300018,124.9300003,5739900,125.3300018,-0.103616495,121.1305004,121.3181999,120.8595,0.537743774,2018,1,4,1
08-01-2018,125.3099976,125.3199997,124.9000015,125.1999969,3566700,125.3099976,-0.01596128,121.4715004,121.3973999,120.8927,0.405023796,2018,1,0,1
09-01-2018,124.7300034,124.8600006,124.2300034,124.4899979,9153600,124.7300034,-0.462847509,121.7840004,121.4853999,120.9220501,0.433834421,2018,1,1,1
10-01-2018,125.0299988,125.3099976,124.7200012,125.1699982,14809300,125.0299988,0.240515846,122.1350002,121.5679999,120.9495501,0.405688941,2018,1,2,1
11-01-2018,125.4400024,125.6600037,125.25,125.3700027,5994700,125.4400024,0.327924231,122.4995003,121.6542,120.9815501,0.403727299,2018,1,3,1
12-01-2018,126.9599991,127.1299973,125.8099976,126.0100021,9258600,126.9599991,1.211731994,122.8890003,121.78,121.0197001,0.435550692,2018,1,4,1
16-01-2018,127.1699982,127.1800003,126.4000015,126.5999985,8083900,127.1699982,0.165405707,123.3010002,121.9012,121.0632,0.419973148,2018,1,1,1
17-01-2018,126.1399994,127.2200012,125.9000015,126.7699966,10130500,126.1399994,-0.809938503,123.6490002,122.0001999,121.1003,0.491891613,2018,1,2,1
18-01-2018,125.8600006,126.5199966,125.8000031,126.1299973,6289300,125.8600006,-0.221974616,123.9555,122.1049998,121.13285,0.502633522,2018,1,3,1
19-01-2018,126.4199982,126.7300034,126.4100037,126.5699997,8773800,126.4199982,0.444936879,124.2855,122.2003998,121.16685,0.502619726,2018,1,4,1
22-01-2018,126.6500015,126.75,126.2799988,126.5100021,4893500,126.6500015,0.181935896,124.6110001,122.3091998,121.202,0.503003101,2018,1,0,1
23-01-2018,127.2799988,127.3499985,126.3399963,126.5299988,6190400,127.2799988,0.497431698,124.9595001,122.4221999,121.2425,0.504682631,2018,1,1,1
24-01-2018,128.8300018,129.2599945,128.2299957,128.3899994,11827600,128.8300018,1.217789964,125.3540001,122.5562,121.28935,0.544394774,2018,1,2,1
25-01-2018,127.9700012,129.5099945,127.3600006,128.6900024,15219700,127.9700012,-0.667546843,125.6640003,122.693,121.3319,0.57923267,2018,1,3,1
26-01-2018,128.0700073,128.5200043,127.9700012,128.2400055,7828700,128.0700073,0.078148084,125.9560005,122.8282002,121.3663,0.579634351,2018,1,4,1
29-01-2018,127.3499985,127.6299973,126.9199982,127.5800018,6956400,127.3499985,-0.562199429,126.1810005,122.9440002,121.3929501,0.60211284,2018,1,0,1
30-01-2018,126.8000031,127.9199982,126.7399979,127.9100037,9736100,126.8000031,-0.431877055,126.3385006,123.0518002,121.4139501,0.606359561,2018,1,1,1
31-01-2018,127.6500015,127.8499985,126.4000015,127.4499969,13418900,127.6500015,0.670345784,126.4635006,123.1768002,121.4410001,0.566024802,2018,1,2,1
01-02-2018,128.0700073,128.1499939,127.0800018,127.1800003,10854600,128.0700073,0.329029215,126.626001,123.2810004,121.4672501,0.56145351,2018,2,3,1
02-02-2018,126.3899994,126.8499985,125.9599991,126.8099976,16789200,126.3899994,-1.311788739,126.672501,123.3826004,121.4905501,0.638895106,2018,2,4,1
05-02-2018,126.7099991,127.3099976,126.4400024,126.8199997,13596300,126.7099991,0.253184347,126.7415009,123.4866003,121.5143001,0.639687978,2018,2,0,1
06-02-2018,125.3799973,126.5500031,125.2200012,126.5400009,17672500,125.3799973,-1.049642365,126.7450008,123.5416003,121.5296501,0.685954111,2018,2,1,1
07-02-2018,124.7900009,125.7699966,124.4100037,125.4800034,8558500,124.7900009,-0.470566558,126.7480007,123.5910004,121.5462001,0.686233331,2018,2,2,1
08-02-2018,124.9800034,125.4400024,124.5100021,124.9199982,7343600,124.9800034,0.152257745,126.7455009,123.6340004,121.5698501,0.684919205,2018,2,3,1
09-02-2018,124.7699966,125.1399994,124.3899994,124.6500015,14140700,124.7699966,-0.168032252,126.7120007,123.6732004,121.5895001,0.681399544,2018,2,4,1
12-02-2018,125.3700027,125.8199997,125.1100006,125.1900024,6984900,125.3700027,0.480889733,126.6325008,123.7398004,121.6144001,0.629207693,2018,2,0,1
13-02-2018,126.0800018,126.1800003,125.5199966,125.6699982,5321300,126.0800018,0.566322939,126.578001,123.8394005,121.6409502,0.643038451,2018,2,1,1
14-02-2018,128.2299957,128.5899963,126.2900009,126.4700012,16416400,128.2299957,1.705261632,126.6825008,123.9722005,121.6837502,0.725427196,2018,2,2,1
15-02-2018,128.3800049,128.5700073,127.9400024,128.4299927,7276500,128.3800049,0.11698445,126.8085011,124.1162006,121.7274002,0.72183608,2018,2,3,1
16-02-2018,127.9599991,128.6999969,127.5699997,128.3000031,7956900,127.9599991,-0.327158266,126.8855011,124.2690005,121.7773001,0.723155108,2018,2,4,1
20-02-2018,126.2399979,127.4000015,126.0400009,127.2799988,11148700,126.2399979,-1.344171017,126.8650009,124.3924005,121.8245501,0.78759343,2018,2,1,1
21-02-2018,125.6600037,126.7600021,125.4400024,126.3600006,7908800,125.6600037,-0.459437747,126.7840012,124.5358006,121.8678001,0.783992492,2018,2,2,1
22-02-2018,126.3000031,126.3700027,125.8799973,125.9199982,5346300,126.3000031,0.509310338,126.6575012,124.6922006,121.9155502,0.737811021,2018,2,3,1
23-02-2018,126.1399994,126.3000031,125.8499985,126.0599976,4239700,126.1399994,-0.126685398,126.5660011,124.8548006,121.9660001,0.725591017,2018,2,4,1
26-02-2018,126.4499969,126.6200027,126.1800003,126.4499969,3194300,126.4499969,0.245756747,126.4850006,125.0208005,122.0180501,0.728348653,2018,2,0,1
27-02-2018,125.1299973,126.1500015,124.5899963,126.0599976,7082300,125.1299973,-1.04389065,126.3740005,125.1400005,122.0612001,0.753326257,2018,2,1,1
28-02-2018,125,125.4599991,124.8099976,125.0899963,4534900,125,-0.10388976,126.2840004,125.2614005,122.1020501,0.748939286,2018,2,2,1
01-03-2018,124.7200012,125.3099976,123.5800018,124.1500015,12910100,124.7200012,-0.223999023,126.1375004,125.3722005,122.1399501,0.728916132,2018,3,3,1
02-03-2018,125.3899994,125.6900024,124.9700012,125.6699982,9994300,125.3899994,0.537201862,126.0035,125.4854004,122.1786501,0.737009439,2018,3,4,1
05-03-2018,125.1800003,125.4800034,124.9599991,125.3499985,5778300,125.1800003,-0.167476741,125.943,125.5926004,122.2056001,0.680488573,2018,3,0,1
06-03-2018,126.5299988,126.9599991,126.1299973,126.1999969,8676800,126.5299988,1.078445815,125.934,125.7204004,122.2442001,0.723255082,2018,3,1,1
07-03-2018,125.7200012,126.2900009,125.4199982,126.2200012,5158700,125.7200012,-0.640162465,125.9510002,125.8286005,122.2758001,0.697451149,2018,3,2,1
08-03-2018,125.4199982,125.6999969,125.1299973,125.6900024,3474900,125.4199982,-0.238627942,125.9825001,125.9182004,122.3034001,0.690834471,2018,3,3,1
